image_path	prompt	question_type	video_type	ground_truth	is_assistive_object	response	acc
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--guide-dog-harness--clean--2zS1TyHPhsOHB1egu-fzBIhwp1gpgQFU6kYcJq48eDQ.mp4	What type of pet accessory appears in the video?	O	clean	['guide dog harness']	True	guide dog	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--guide-dog-harness--clean--jERAjCZPYR2Te00zuEAN-8fYY8DpSZSDwu3J2BJ_-9U.mp4	What type of pet accessory appears in the video?	O	clean	['guide dog harness']	True	guide dogs	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--guide-dog-harness--clean--1dqiB1n61Q7FZud8gQqaZ6hSkWabYLnint8pgQnbJ54.mp4	What type of pet accessory appears in the video?	O	clean	['guide dog harness']	True	collar	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--guide-dog-harness--clean--Ze_18ZGuz8GEmADwN4ifRFCjZcvh447dqdU2Jbv67aw.mp4	What type of pet accessory appears in the video?	O	clean	['guide dog harness']	True	dog	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clean--I6IBfqZMwHj-3ZnkELlwtYJ4xNxZP5xiJQ1pmaXqLCI.mp4	What type of animal appears in the video?	O	clean	['cat']	False	cat	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P478--clear-quartz--clean--kE7kcwiJUVW5elakFEgZaAWYlzrln4hDiIAqYMI4tCM.mp4	What type of accessory do you see in the video?	O	clean	['clear quartz']	False	watch	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--apple-tv-ii-remote-control--clean--6gt1IZYBuR_KQGe68uJac9TW758UwDk3ZkGy2vq1clU.mp4	What type of TV accessory in the video?	O	clean	['apple tv remote control']	False	remote	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P587--guide-dog-play-cola--clean--s1WqTXaRmmkGEmBvnkGZniqcPgfUITS_3BGR6EXR3xs.mp4	What type of pet accessory appears in the video?	O	clean	['guide dog play collar']	True	collar	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clean--0Y-ajRDMwDb6Rs0sZzt85Lbg9AGD4J2poalK0A1i-_4.mp4	What type of measuring tool do you see in the video?	O	clean	['measuring spoons']	False	scoop	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clean--quUan8zAVftSMlGrzfwyxleCqQ3C4Le-oAbvix6y1Sw.mp4	What type of personal item appears in the video?	O	clean	['blister pack of painkillers']	False	ring	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--my-front-door--clutter--mexau1wDau2zUonjtX3cdC4MHiX8dOCuLHqhfJ-lHQI.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--my-front-door--clutter-pan--UWoB5gCDnndXwRtS00B9cFFVmz9HNajp2IamRDZdBls.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--remote-control--clutter-pan--N8jnHI7tuYb3k7fad5ukmgVthdHh7Hk-3ctJcl2MowE.mp4	What type of TV accessory in the video?	O	clutter	['remote control']	False	remote	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--remote-control--clutter--sTOrXEGzZgbCXb70RPvjedmekY7saj5bXdR2yCDr3-8.mp4	What type of TV accessory in the video?	O	clutter	['remote control']	False	remote	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--front-door-keys--clutter--cUerWFylPAE1xfN2cvz1z_141sFPrniUhsbq6RTx398.mp4	What type of security-related item did you see?	O	clutter	['front door keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--front-door-keys--clutter-pan--76-pId9Flz8e59qu2ARB32G2Zv-W0A0UAOgDBlvF0hY.mp4	What type of security-related item did you see?	O	clutter	['front door keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--hairbrush--clutter--t3m9TW714gm0G4EQyRBJ3sucaMqajCI62UZ9z8ChhMQ.mp4	What type of grooming tool is visible in the video?	O	clutter	['hairbrush']	False	brush	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--hairbrush--clutter-pan--9w_mMiicmNRRJy6nFG9fod8feM90jFpL_sDLBYLFTKU.mp4	What type of grooming tool is visible in the video?	O	clutter	['hairbrush']	False	spoon	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hairbrush--clutter-pan--4zezI-JrLKzwhlpJTajTV7UGIuaX_oFfxD62I-SlaFE.mp4	What type of grooming tool is visible in the video?	O	clutter	['hairbrush']	False	scissors	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hairbrush--clutter--GL4DgGhfREqG9d3j3RcvY3xZuFMaz3QcKfSU0gLUwJI.mp4	What type of grooming tool is visible in the video?	O	clutter	['hairbrush']	False	brush	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hairbrush--clutter-pan--a0xCbkuhhwneSqriDvOBA00bTWAX-wbKpMZiMzw4MR4.mp4	What type of grooming tool is visible in the video?	O	clutter	['hairbrush']	False	brush	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--phone-charger--clutter-pan--c4RZwSWilCWh7k0vqYvfz_YniqyriFE2LvslEbfhvQo.mp4	What type of electronic accessory is being shown?	O	clutter	['phone charger']	False	charger	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--phone-charger--clutter--WCDyBE7ZGmvB3nmaX0ns30rQ7sdFbgimNs8Vw1EoQcs.mp4	What type of electronic accessory is being shown?	O	clutter	['phone charger']	False	charger	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--toddler-cup--clutter-pan--j4tF0UctwxhJTkztAWGoXGHH37GmI0HA6OtdP362fHk.mp4	What type of container appears in the video?	O	clutter	['toddler cup']	False	woven basket	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--toddler-cup--clutter--3Hvu4sQ7viWy1OnGkduN-njRRRn9RW8_FBU0dtzkhow.mp4	What type of container appears in the video?	O	clutter	['toddler cup']	False	tumbler	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--boot--clutter-pan--QuBDhzzWlAgfRUSjUlIGT6rxXufmmbTvtIXUhojfdQg.mp4	What type of clothing do you see in the video?	O	clutter	['boot']	False	boots	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--boot--clutter--l5JkB6rLufQbLrMbxagnfbVQJBDX7ZPiXRaJbCqD_Vk.mp4	What type of clothing do you see in the video?	O	clutter	['boot']	False	boots	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--sock--clutter-pan--XFuLgqUycM4OL4QZQz3F_HYor0cO_NXuEwKMekB5l0E.mp4	What type of clothing do you see in the foreground of the video?	O	clutter	['sock']	False	socks	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--sock--clutter--KH85XTMSu08IoQsjUvdylkieYwdiCjPWYWxB83wz2_k.mp4	What type of clothing do you see in the foreground of the video?	O	clutter	['sock']	False	socks	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--headphones--clutter--9IaxmkFDBoLwJAb14hkXLgrQKfIzonM8stbEEzIoMWU.mp4	What type of audio accessory appears in the video?	O	clutter	['headphones']	False	headphones	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--headphones--clutter--0h21_jJPFtNa2q2lsDiK6O_2PbUFRWui6UFx-q9AEQE.mp4	What type of audio accessory appears in the video?	O	clutter	['headphones']	False	earbud	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--headphones--clutter-pan--9KXqlAp49txmDjhBKI8LZyX9INV4MJ6M5h4KuBr_7T4.mp4	What type of audio accessory appears in the video?	O	clutter	['headphones']	False	earbuds	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--headphones--clutter--lo39NsraXnhHFb9wcKj81NR3ytuvHyN-9LIYHwYyt2c.mp4	What type of audio accessory appears in the video?	O	clutter	['headphones']	False	earphones	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--headphones--clutter-pan--Zy1rUZryYekECur_3m-JnK-_A5i0wntY0KlI4dOLUVI.mp4	What type of audio accessory appears in the video?	O	clutter	['headphones']	False	earphones	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--car--clutter-pan--EJpijiPopVmms06MwSeuWpqysLw5-KY9Uah6nxHTG90.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P867--car--clutter--nBEmRPepqU7VdxXz34gw81ZWc36BZiMFiXWnxU9h4ug.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P900--car--clutter--7J2g0bDlCxbYCulfRVv_QxYFv-YgBjS-Z6WnnY3FbOo.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P900--car--clutter-pan--yw10VooWh7s7f-x0Y5DIB57cFeDWaUGTMmsGsZpMpPc.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P141--car--clutter---cd_QK2YuPAikH0z2F1uhIwzcP9xy_4U_35JXqL2bGM.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P141--car--clutter---SdwuELwVMb7F-8vNHoGnkGQvoXX7qvxtjm9dsXyk9g.mp4	What type of vehicle is visible in the video?	O	clutter	['car']	False	car	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--iphone-6--clutter-pan--VisEU0cPU8XO7XEUEumxPC5IyileRue8pRyoz3HbL-g.mp4	What type of personal electronic device appears in the video?	O	clutter	['iphone']	False	computer	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--iphone-6--clutter--iHSAorEaALMWnfdC1IP20ViQ6WGqpPlab3oR_x1T-Mg.mp4	What type of personal electronic device appears in the video?	O	clutter	['iphone']	False	phone	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--front-door--clutter-pan--q8269lm-4ePzTv4SLGZ81skXB-jAOY02MauOfRbuCDs.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--front-door--clutter--DnpLxuvEXFA8phCoqIBe9ZmEq_ZAY-czSxktQPE6nOI.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P455--front-door--clutter-pan--h1mxWSPXtTZEgzI9hreepefwdYx3ECbvyfu8-5ll6XM.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P455--front-door--clutter--ZFzz-8yYrd5aqD2laVRraGnYCKaKnHuDPEs-Rn1IDxo.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--front-door--clutter--KRxMZOZlGdMGMZlOe2yPsVkZ_a5Z-W6pFhjqynlOO58.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--front-door--clutter-pan--6tsWkortURWQ09JtFaMb6aDTP85OuPfMm2AEl0ipCpE.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--front-door--clutter-pan--8LifZxMkrw1CsM2Pcx3BDDkJiiIbQz9NdFBNS7ty_bI.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door']	False	door	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--keys--clutter--1WPMC5u6e__DvZXUSjdP6MR1Rr_swGgV_phz1RJICSQ.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--keys--clutter-pan--PgVvo7wWAtziLjS2OMjekF5-Ef8hoyjD7kcm77XjNWU.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--keys--clutter--kTWsTv8oIXam4Ge8SKPu6KzCPJ5y6eN1tzZ4eCvzXpU.mp4	What type of personal item do you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--keys--clutter--o-OQ3tAnGPM2My61RC_t2lIonk_VEdZwACaboV7XxZ4.mp4	What type of personal item do you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--keys--clutter--YWKBnFUnMHUx60TnHK48ZN62_Um5ebfDkp36XzY-ucM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--keys--clutter--6-nqhmJ0iJYlnBQ4Z7oJ2BCYuxTcvQuxhI0dRCz2IKs.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--keys--clutter-pan--Foqw6P2esJnF8vTw_BwhvUaqSo8pCF4Pfwya1QpI9J8.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--keys--clutter--mPVx_rtcgMl2rBw2aICYlxz-ng6uDndUe0YNo9D-NdM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	lock	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--keys--clutter--n_9vCvoCoQ7w_1h59UL2mjahl-39K6dYX2cG5krGqLU.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--keys--clutter-pan--NrwtrqBxGTzii78lV9C9FTw2oC-eMuOGLjGNAUTb-VE.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key box	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--keys--clutter--C_ZrtOl-CNF7ayZvInYcymK3bOeBAXcDUh-Psif3xck.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key box	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--keys--clutter--q8LL0Sjnvxcoem0ogVO5emdVcbT00nnuHEDhRkJxKCo.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	lock	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--keys--clutter-pan--3zVfhJNlXet26yu1t9bKylZCegLSatAuE5Wue0LJExg.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--keys--clutter-pan--35Wk8JMViqt93TIXPj1MIzAbHmpbp9BNAca8cCZ13jI.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter--to2MvSwWdLsBDuLJpT4tXCq9x5NoBYISIcRC1-C9aFg.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter-pan--VK_1waNGJKV4OckTakFDlT7iei4UM_GS4Mhx4JB3Mzk.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keychain	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter-pan--POei1nZugO0ereNNdbbJ96GomzPBUEFgqQ9kAykuB6M.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keychain	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter-pan--PgfYqqoKfWyRnSFXmpOqQWK5J3XrSeHhjZL0-2rO-PM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter--xOXiX5Z-LWVvKhdSTvbyxm_AkVBG-RaD2Tq5Dk_ZKk0.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter--UYOLP3c5XAx8ALUB9FguBt9nKduO1r0LUxBaz2HHV-0.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--keys--clutter--33QCZ2HvkA_eTphGgn2O9tbe4DjoVDWDE-XcmAYDnMA.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	key	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--keys--clutter--QzzQICHpoNiemSxzElA6SaiaRfVGlRv1eopxHbwryBA.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keychain	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--keys--clutter-pan--BENmwWZiqNe3vpn5FIbh23cQG6DQ9UoJyuD-EggXuz4.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keychain	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P744--keys--clutter--Z8OxQX1pAiJlS0cZniUBawo-bygpJRmAZ3oRqTTlcYM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	lock	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P473--keys--clutter-pan--lirCJNY4vwA5y2LAY8Hagl56MoEzX75vT6bVP9cAc9U.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P164--keys--clutter--ybjiAJaIcah_M2XJs76hM2J9FVx4Lz7Dktq2-ScBOBQ.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	keys	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wall-plug--clutter--j1LGFD8MFNmvyqv8oy_d7xVENeI751q76YVxUMc9RBE.mp4	What kind of electrical accessory is present in the video?	O	clutter	['wall plug']	False	switch	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wall-plug--clutter-pan--XfxL87QS7gRpdvbOGQVFBJNsW8dkVL6-IktRG1_2o9o.mp4	What kind of electrical accessory is present in the video?	O	clutter	['wall plug']	False	switch	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--sunglasses--clutter-pan--9wDNGpjRRMkdvC5yFqtMiTOG_tZ9z9iNcDUT_K9dQ_I.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	glasses	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--sunglasses--clutter--PdG1BsXZQMyiudg1iduswMlrDv3MrRCloDenb_Z44Rg.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	glasses	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--sunglasses--clutter-pan--ct0PTlIrrmoI9irYP1Id4lfnFPZaoze_mZ015oS4GG8.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--sunglasses--clutter--WXOccR2CXPjs92l4YuY189yM8JkOTmxaX-ah05dSXRM.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--sunglasses--clutter--nGLa90gqlwnPUP5B94mVnNiRNamlBSytwNMKa2vK1Es.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--sunglasses--clutter--2XqlN-IMbVhMdf0wsCY-jP7LX73HybCDZPaiXxr6plI.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--sunglasses--clutter-pan--JMByO4p3ji6hvLszEgefVtPzhOuewFPMN0kreRa0sxo.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	sunglasses	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wallet--clutter-pan--EGYxJ8gDOmC7PjECnpRNJ6sDg5DeD-vK6IiIg77wi94.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	pillow	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wallet--clutter--VleScxgwWIBi9le88PgUFeucHls5l4FwEUcnA_tbQoY.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	keys	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--wallet--clutter-pan--qNXunVf3PBXsNYUqrqAQ8lklap3CSieCM2orBEQclpk.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	purse	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--wallet--clutter--kUYDl12bz8l9ka45higW9jmbptm_MeEaniCGnY5Jofg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	purse	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--wallet--clutter--X4eqanpUCY5AIWxJCoiRL2LdQJHiKqojPlcJR_bLBa4.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	wallet	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--wallet--clutter--jl4hNUBhN1o8yF1K2uUNHP8pTtnrb7Cp3eI4zWbEYU4.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	ring	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--wallet--clutter-pan--n0LB8XX5H940QzRy5En_V18O3H-p8QoPVzRQrMAOcmw.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	mouse	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--wallet--clutter--OHppW3j_2t0Cn_zC2LxsRnXqQdr5mgOR_MZqh_eLTHI.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	phone	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--wallet--clutter-pan--y2adrLu_R713ChRNwn0iOUR4I6Md6jB7urD78kuon5c.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	hair spray	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--wallet--clutter--sx73q4QiH1fThCMBUD57kEYrQAneUPAwtrNBAKrycqo.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	hair brush	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter-pan--0qB5f-lMg7H84XkWYSINdAeP7rydo_G9QKMsKs_I8oI.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	headphones	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter--5m_Poixo_L2R0pdrEbKBi6FR1_4c8UXiZC0YFP7VCWg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	headphones	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter--Uj-KIdnEdoQ-qLKB6cFqv3AQgkWcwekxyjFxvTseAqY.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	remote	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--wallet--clutter--fYN2NhzC9KqWMGDVkmer6QgGkVsd-XW-a071lujReHQ.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	purse	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--wallet--clutter--0CYwj9FXkOs5GF9kgicgvCjr4zmSSYXrwM9s7OwHFos.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	keychain	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--wallet--clutter-pan--r6PsNYH-KgT8MdeReAwVYWu0mwq2vKXyqQ0usUhKJzc.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	knife	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--wallet--clutter--Jut__y8atrzHEiu_SzNAxFjz6fxyid6ogZaWvxtIqkg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	wallet	1.0
